id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EIF3I	4	0.0052235	0.0032341	0.30168	230	4	-4.7031	0.99478	0.99781	1.0	20605	0	-4.7031
KIAA2018	4	0.0052262	0.0032341	0.30168	231	3	-5.374	0.9754	0.95541	1.0	20306	0	-5.374
LIM2	5	0.0052966	0.0051607	0.335535	232	3	-6.6646	0.38597	0.53525	0.963749	10022	2	-6.6646
SH3GL2	5	0.0053024	0.0051607	0.335535	233	2	-0.15493	0.61727	0.65135	0.963749	13438	1	-0.15493
SUOX	4	0.005306	0.0033326	0.303004	234	3	-8.8863	0.21477	0.33499	0.963749	6911	1	-8.8863
FOLH1	5	0.0053468	0.0051607	0.335535	235	2	-0.34686	0.17928	0.32783	0.963749	6057	1	-0.34686
SLC4A5	4	0.0053824	0.0034795	0.312397	236	2	-5.0137	0.22621	0.35288	0.963749	7153	2	-5.0137
IRAK3	4	0.005473	0.0036058	0.317175	237	3	-9.2976	0.82089	0.76903	0.968649	17201	0	-9.2976
SLC40A1	4	0.0055115	0.0036063	0.317175	238	2	-4.6275	0.14407	0.25147	0.963749	5157	2	-4.6275
REXO1	5	0.0055443	0.0051612	0.335535	239	3	-8.427	0.44802	0.57931	0.963749	10983	1	-8.427
RAB41	4	0.0055842	0.003797	0.327267	240	2	-3.3303	0.26048	0.38671	0.963749	7810	2	-3.3303
LRRC20	4	0.005632	0.00391	0.329498	241	1	0.014222	0.76235	0.70828	0.963749	15998	0	0.014222
ATCAY	4	0.0057277	0.0041544	0.335535	242	2	-5.0535	0.84103	0.79026	0.97032	17572	0	-5.0535
IL10RA	4	0.0057591	0.0041549	0.335535	243	3	-5.3849	0.84515	0.79424	0.970662	17660	0	-5.3849
IL1R1	4	0.0057651	0.0041549	0.335535	244	4	-7.7963	0.99423	0.99692	1.0	20599	0	-7.7963
TSHZ2	5	0.0057806	0.0051947	0.335535	245	2	0.37399	0.32716	0.47371	0.963749	9106	2	0.37399
ATP2A1	3	0.0057822	0.00096469	0.172221	246	3	-10.385	0.97469	0.97684	1.0	20292	0	-10.385
NMBR	6	0.0058197	0.0028922	0.281999	247	3	-4.986	0.9692	0.94827	1.0	20195	0	-4.986
UBXN6	4	0.0058212	0.0043267	0.335535	248	2	-4.9076	0.88182	0.83939	0.981389	18420	0	-4.9076
STT3A	5	0.0058483	0.0052255	0.335535	249	3	-9.1035	0.93731	0.90712	0.999874	19582	0	-9.1035
ATP6V1G3	6	0.0058578	0.0029203	0.283449	250	4	-0.91541	0.996	0.99067	1.0	20619	0	-0.91541
TBCC	4	0.0059061	0.0044816	0.335535	251	4	-3.7146	0.99409	0.99662	1.0	20597	0	-3.7146
SPIRE1	3	0.0059235	0.00096515	0.172221	252	3	-8.3561	0.99408	0.99959	1.0	20596	0	-8.3561
TAC3	6	0.0059491	0.0029777	0.286444	253	4	-4.1178	0.68756	0.72682	0.96572	14610	1	-4.1178
MYOM3	4	0.0059509	0.0045427	0.335535	254	2	-4.9534	0.17108	0.29683	0.963749	5830	2	-4.9534
SLC41A3	5	0.0059942	0.005226	0.335535	255	2	-0.14538	0.85999	0.81118	0.973952	17934	0	-0.14538
C2CD4D	5	0.0060794	0.005226	0.335535	256	2	-0.14084	0.69191	0.69853	0.963749	14677	1	-0.14084
GIT1	4	0.0060872	0.0048064	0.335535	257	4	-2.0073	0.99391	0.99629	1.0	20595	0	-2.0073
CRX	6	0.0060958	0.003195	0.30168	258	4	-7.4413	0.4237	0.59313	0.963749	10614	1	-7.4413
STK40	6	0.0061734	0.0032217	0.30168	259	3	-4.8134	0.86589	0.82959	0.978813	18076	1	-4.8134
IFFO1	4	0.0062059	0.0050729	0.335535	260	2	-3.5607	0.4917	0.54398	0.963749	11601	1	-3.5607
GMPPA	6	0.0062162	0.003286	0.303004	261	2	-0.18939	0.37303	0.53988	0.963749	9839	2	-0.18939
TSPAN17	4	0.0062497	0.0052172	0.335535	262	2	-5.2156	0.31598	0.45776	0.963749	8910	1	-5.2156
GRHL2	4	0.0062537	0.0052172	0.335535	263	1	0.11299	0.607	0.61278	0.963749	13312	1	0.11299
BLCAP	6	0.0062879	0.0034165	0.309323	264	1	0.36389	0.044549	0.11689	0.963749	2140	3	0.36389
PRKACA	4	0.0062981	0.005288	0.335535	265	3	-8.9166	0.58016	0.59866	0.963749	12908	1	-8.9166
CDCA4	4	0.0063015	0.005288	0.335535	266	3	-4.4285	0.97476	0.95498	1.0	20295	0	-4.4285
UQCC	6	0.0063141	0.0035911	0.317175	267	3	-4.697	0.517	0.65545	0.963749	11948	2	-4.697
IDUA	5	0.0063184	0.0055448	0.335535	268	1	-0.2926	0.43174	0.57366	0.963749	10739	2	-0.2926
CCDC151	4	0.0063493	0.0053633	0.335535	269	1	0.48829	0.31652	0.45776	0.963749	8921	2	0.48829
SPNS3	3	0.0063809	0.00098261	0.172221	270	2	-9.6016	0.83002	0.77779	0.970158	17370	0	-9.6016
SPDYE5	4	0.0064041	0.0055062	0.335535	271	4	-1.8442	0.9936	0.99558	1.0	20591	0	-1.8442
RPS6KL1	6	0.0064084	0.0037129	0.322601	272	3	-5.116	0.78426	0.77611	0.970158	16456	1	-5.116
ODAM	6	0.0064461	0.0037772	0.326872	273	3	-4.4928	0.38427	0.55489	0.963749	9986	2	-4.4928
DARC	5	0.0064677	0.0055706	0.335535	274	4	-2.3006	0.99614	0.99425	1.0	20622	0	-2.3006
WDR89	5	0.0064677	0.0055706	0.335535	275	3	-0.85497	0.76906	0.7378	0.96572	16134	1	-0.85497
TKT	6	0.0064685	0.0038218	0.328094	276	3	-5.025	0.84247	0.81215	0.973952	17606	1	-5.025
SRRM4	4	0.0064688	0.0055844	0.335535	277	1	-0.011939	0.17543	0.30656	0.963749	5956	1	-0.011939
MBLAC2	4	0.0064688	0.0055844	0.335535	278	1	0.23563	0.241	0.36734	0.963749	7448	1	0.23563
RDH10	6	0.0065038	0.0038769	0.329498	279	2	0.39777	0.044368	0.11689	0.963749	2133	3	0.39777
SIAH2	5	0.0065137	0.0055706	0.335535	280	4	-9.1035	0.63045	0.65947	0.963749	13669	1	-9.1035
RPS6KA5	4	0.0065405	0.0057318	0.335535	281	2	-1.632	0.88987	0.84807	0.981389	18606	0	-1.632
CHURC1	6	0.0065641	0.0038774	0.329498	282	3	-0.83215	0.3182	0.48941	0.963749	8952	2	-0.83215
OR5W2	4	0.0066082	0.0057971	0.335535	283	4	-4.7962	0.99339	0.99528	1.0	20590	0	-4.7962
ZNF747	5	0.0066171	0.005571	0.335535	284	2	-0.19154	0.96799	0.94324	1.0	20171	0	-0.19154
CCDC22	4	0.0066213	0.0057971	0.335535	285	3	-8.9964	0.43459	0.52266	0.963749	10790	1	-8.9964
TRABD2A	6	0.0066247	0.0039302	0.329526	286	4	-4.7996	0.79852	0.78041	0.970158	16754	1	-4.7996
MUTYH	4	0.0066361	0.0058872	0.335535	287	1	0.50946	0.20533	0.32651	0.963749	6671	2	0.50946
NRXN2	6	0.0066736	0.0039982	0.333928	288	3	-4.8831	0.70048	0.73118	0.96572	14814	1	-4.8831
CDK1	3	0.0067037	0.00098307	0.172221	289	2	-10.114	0.85469	0.80218	0.973952	17823	0	-10.114
EFNA3	4	0.0067317	0.0060471	0.335535	290	1	0.028855	0.18861	0.32144	0.963749	6281	1	0.028855
SNAPC4	3	0.0067754	0.00098307	0.172221	291	1	-0.54372	0.96013	0.94728	1.0	20006	0	-0.54372
CCDC177	4	0.006875	0.0064918	0.335535	292	1	0.15368	0.64127	0.62694	0.963749	13832	1	0.15368
C15orf61	3	0.006883	0.00098307	0.172221	293	1	1.2131	0.0044066	0.01328	0.963749	293	2	1.2131
NHS	4	0.0068847	0.0064918	0.335535	294	2	-5.2181	0.52288	0.55632	0.963749	12034	1	-5.2181
PLA2G4F	5	0.0068987	0.0055793	0.335535	295	2	0.38986	0.18572	0.33489	0.963749	6200	2	0.38986
C1orf174	4	0.006908	0.0064918	0.335535	296	2	-4.983	0.95501	0.92121	1.0	19916	0	-4.983
ADCK5	5	0.0069156	0.0055793	0.335535	297	2	0.25124	0.55423	0.63006	0.963749	12515	1	0.25124
EXOC7	6	0.0070044	0.0046167	0.335535	298	2	0.39288	0.044854	0.11749	0.963749	2153	3	0.39288
HS3ST2	4	0.0070341	0.0066582	0.335535	299	3	-9.2384	0.92365	0.88481	0.992244	19306	0	-9.2384
TXNDC17	5	0.0070458	0.0056423	0.335535	300	3	-8.6558	0.96517	0.93984	1.0	20115	0	-8.6558
DARS2	4	0.0070556	0.0067469	0.335776	301	2	-5.0653	0.19132	0.32349	0.963749	6340	1	-5.0653
CP	4	0.0070662	0.0067469	0.335776	302	1	1.2016	0.0020055	0.0067004	0.874412	154	3	1.2016
PHF5A	4	0.0070936	0.0067473	0.335776	303	4	-5.1706	0.99291	0.99436	1.0	20582	0	-5.1706
PODXL	5	0.0070948	0.0056423	0.335535	304	3	-7.5377	0.90237	0.86145	0.984576	18865	0	-7.5377
VPRBP	4	0.0071378	0.0069371	0.338957	305	2	-4.6712	0.79235	0.73679	0.96572	16630	0	-4.6712
FPGS	4	0.0071378	0.0069371	0.338957	306	3	-3.4836	0.76321	0.71009	0.963749	16017	0	-3.4836
GPR85	3	0.00714	0.0010759	0.180122	307	2	-10.29	0.70375	0.63709	0.963749	14860	0	-10.29
LRRC26	4	0.0071832	0.0070281	0.341082	308	3	-9.2522	0.93176	0.89411	0.994759	19475	0	-9.2522
MFSD2A	3	0.007215	0.0010759	0.180122	309	2	-9.6633	0.79867	0.74629	0.96572	16762	0	-9.6633
OLFML3	6	0.0072335	0.005296	0.335535	310	2	-0.43773	0.98583	0.97169	1.0	20470	0	-0.43773
PUS3	5	0.0072617	0.0056427	0.335535	311	3	-8.9278	0.95845	0.93252	1.0	19973	0	-8.9278
MRPS30	6	0.0072633	0.005384	0.335535	312	3	-4.6747	0.93067	0.89745	0.995789	19452	0	-4.6747
ZNF506	4	0.0072858	0.0074251	0.343822	313	2	-5.2617	0.69701	0.66402	0.963749	14758	1	-5.2617
ZNF8	4	0.007305	0.0075215	0.344107	314	2	-4.6925	0.5536	0.57215	0.963749	12509	1	-4.6925
TMEM79	5	0.0073335	0.0056427	0.335535	315	2	0.011523	0.44136	0.5776	0.963749	10891	2	0.011523
SOX5	5	0.0073932	0.0056427	0.335535	316	2	0.46729	0.29064	0.44415	0.963749	8377	2	0.46729
CRYM	2	0.0073955	0.0031325	0.297357	317	1	-5.5385	0.80267	0.73661	0.96572	16839	0	-5.5385
WFIKKN2	4	0.0074006	0.0077458	0.351159	318	3	-7.261	0.94438	0.91095	1.0	19713	0	-7.261
NKIRAS2	4	0.00743	0.0077462	0.351159	319	2	-4.7272	0.52139	0.55632	0.963749	12013	1	-4.7272
RIPK4	5	0.0074608	0.0056629	0.335535	320	3	-8.9134	0.58745	0.64153	0.963749	13030	1	-8.9134
COPS7A	5	0.0074738	0.0056831	0.335535	321	2	-0.29972	0.92447	0.89041	0.993664	19326	0	-0.29972
hsa-mir-663b	4	0.0075973	0.0084975	0.355875	322	4	-2.3877	0.9924	0.99271	1.0	20578	0	-2.3877
HMX2	4	0.0076158	0.0084975	0.355875	323	4	-4.7609	0.99238	0.99271	1.0	20576	0	-4.7609
AIFM1	6	0.0076175	0.0057897	0.335535	324	5	-1.6816	0.9618	0.93854	1.0	20041	0	-1.6816
SLC22A6	3	0.0076179	0.0010763	0.180122	325	2	-8.3352	0.86904	0.81548	0.974221	18145	0	-8.3352
CRTC2	5	0.0076252	0.0056836	0.335535	326	3	-9.5005	0.99456	0.99053	1.0	20601	0	-9.5005
HR	5	0.007632	0.0056836	0.335535	327	1	0.2044	0.086067	0.19212	0.963749	3624	2	0.2044
HLA-DQA1	4	0.0076463	0.008498	0.355875	328	2	-5.2865	0.46993	0.53682	0.963749	11313	1	-5.2865
NOG	6	0.0076489	0.0057902	0.335535	329	2	0.006759	0.8204	0.79334	0.970662	17188	1	0.006759
TMIE	4	0.007683	0.0086046	0.355875	330	2	-5.2141	0.91651	0.87775	0.989477	19145	0	-5.2141
NYAP1	5	0.0076955	0.0056836	0.335535	331	2	0.22709	0.7541	0.72631	0.96572	15829	1	0.22709
RBBP5	4	0.0077995	0.0089928	0.362897	332	4	-7.6542	0.9922	0.99237	1.0	20573	0	-7.6542
SLC46A3	4	0.007821	0.0089933	0.362897	333	3	-6.1943	0.92322	0.88394	0.992095	19297	0	-6.1943
SCGB3A1	4	0.0078543	0.0089933	0.362897	334	2	-0.59738	0.37671	0.49258	0.963749	9876	1	-0.59738
LIPG	6	0.0078636	0.0062138	0.335535	335	2	0.21884	0.81505	0.79047	0.97032	17075	1	0.21884
NUPL2	4	0.0079426	0.0091059	0.364726	336	2	-5.2874	0.50856	0.55282	0.963749	11827	1	-5.2874
PARD6B	4	0.0079518	0.0091059	0.364726	337	3	-9.5428	0.28933	0.4303	0.963749	8355	1	-9.5428
POM121C	4	0.007989	0.0091063	0.364726	338	4	-1.607	0.99201	0.99226	1.0	20572	0	-1.607
CHI3L2	2	0.0079936	0.003331	0.303004	339	1	-5.6275	0.573	0.51013	0.963749	12820	0	-5.6275
DPF1	6	0.0080068	0.0065006	0.335535	340	3	-3.3399	0.42834	0.59313	0.963749	10687	2	-3.3399
WEE2	6	0.0080082	0.0065212	0.335535	341	3	-4.157	0.046874	0.12897	0.963749	2224	3	-4.157
CARHSP1	6	0.0080932	0.0067138	0.335776	342	4	-5.5867	0.98977	0.97756	1.0	20544	0	-5.5867
RPA2	4	0.0081052	0.0093645	0.374373	343	4	-5.639	0.99189	0.99199	1.0	20571	0	-5.639
SCCPDH	6	0.0081438	0.0067919	0.33644	344	3	-4.3086	0.22404	0.41257	0.963749	7115	3	-4.3086
ADAMTSL3	6	0.0081499	0.0067919	0.33644	345	3	-1.0526	0.46681	0.61484	0.963749	11274	1	-1.0526
MYH4	5	0.0081831	0.0060737	0.335535	346	4	-8.9945	0.36158	0.5133	0.963749	9672	1	-8.9945
MECP2	6	0.0082215	0.0068971	0.338957	347	2	-0.10744	0.92553	0.88929	0.993488	19351	0	-0.10744
APOBEC3H	3	0.0082271	0.0011949	0.180122	348	1	0.23615	0.73798	0.68066	0.963749	15486	0	0.23615
AUNIP	5	0.0082286	0.0060737	0.335535	349	3	-5.9846	0.14801	0.29275	0.963749	5253	2	-5.9846
RPL32	6	0.0082414	0.0069945	0.340991	350	5	-3.9558	0.45669	0.6077	0.963749	11125	1	-3.9558
SNX13	6	0.008256	0.0070804	0.341374	351	3	-4.7113	0.81637	0.79047	0.97032	17102	1	-4.7113
C6orf89	4	0.0083078	0.0098723	0.390326	352	2	-0.77883	0.90637	0.86639	0.986486	18947	0	-0.77883
ZNF213	3	0.0083162	0.0011949	0.180122	353	2	-9.5971	0.95074	0.92576	1.0	19828	0	-9.5971
MAP7D2	3	0.0083167	0.0011949	0.180122	354	1	-0.22278	0.56191	0.53075	0.963749	12630	1	-0.22278
INPP5J	3	0.0083167	0.0011949	0.180122	355	2	-8.4438	0.73075	0.67521	0.963749	15360	0	-8.4438
CA5B	5	0.0083478	0.0060811	0.335535	356	1	0.19945	0.36616	0.52409	0.963749	9744	1	0.19945
WDR59	5	0.0084277	0.0061197	0.335535	357	2	-0.23706	0.287	0.43881	0.963749	8302	2	-0.23706
UGT3A1	4	0.0084419	0.010017	0.394583	358	3	-8.9732	0.51349	0.55457	0.963749	11891	1	-8.9732
ALOX15	5	0.0084671	0.0061197	0.335535	359	2	-0.5216	0.81562	0.77054	0.968649	17084	1	-0.5216
HPSE	5	0.0085268	0.0061201	0.335535	360	2	0.38057	0.39599	0.54038	0.963749	10183	2	0.38057
ENKUR	3	0.0085316	0.0011949	0.180122	361	2	-3.5166	0.018634	0.048373	0.963749	1058	1	-3.5166
SLIT3	5	0.0085363	0.0061201	0.335535	362	2	0.10425	0.21142	0.36415	0.963749	6834	1	0.10425
NR1I2	6	0.008562	0.0074811	0.343822	363	3	-4.9193	0.71188	0.73702	0.96572	15000	1	-4.9193
UTS2R	3	0.0085674	0.0011954	0.180122	364	1	0.44209	0.40441	0.43921	0.963749	10307	1	0.44209
KIF1C	1	0.008568	0.0021718	0.231668	365	1	-10.766	0.99143	0.99783	1.0	20564	0	-10.766
STAP2	3	0.0085759	0.0011954	0.180122	366	2	-9.5789	0.47365	0.48043	0.963749	11359	1	-9.5789
ZNF891	4	0.0085942	0.010157	0.398295	367	2	-5.3329	0.9875	0.98135	1.0	20497	0	-5.3329
CBLN3	5	0.008646	0.0061665	0.335535	368	1	-0.15192	0.8536	0.80229	0.973952	17808	0	-0.15192
CDHR1	5	0.0086464	0.0061881	0.335535	369	3	-9.4533	0.56538	0.63165	0.963749	12690	1	-9.4533
TMEM189	6	0.0086912	0.0078161	0.351159	370	3	-3.9392	0.22096	0.40935	0.963749	7048	2	-3.9392
MAPK15	6	0.0086947	0.0078289	0.351159	371	3	-4.556	0.66627	0.71661	0.963749	14238	1	-4.556
CLEC4G	5	0.0087067	0.0062184	0.335535	372	3	-8.8274	0.85186	0.79775	0.972664	17784	0	-8.8274
AQP2	6	0.0087223	0.0078289	0.351159	373	2	0.1991	0.92963	0.89745	0.995789	19434	0	0.1991
DDX20	2	0.0087227	0.0035562	0.316648	374	2	-9.8218	0.99128	0.99857	1.0	20563	0	-9.8218
BIK	3	0.0088006	0.0011954	0.180122	375	3	-7.1204	0.9912	0.99955	1.0	20562	0	-7.1204
KLF10	3	0.0088187	0.0011954	0.180122	376	2	-10.187	0.42565	0.4482	0.963749	10647	1	-10.187
OR1J1	4	0.0088328	0.010833	0.411712	377	2	-1.9919	0.65792	0.63413	0.963749	14111	1	-1.9919
CA7	4	0.008845	0.010834	0.411712	378	3	-5.5975	0.52368	0.55632	0.963749	12049	1	-5.5975
WIPI2	3	0.008854	0.0011954	0.180122	379	1	0.28753	0.23258	0.34227	0.963749	7276	1	0.28753
TMEM151B	6	0.0088949	0.008044	0.351525	380	2	0.3377	0.018458	0.059538	0.963749	1046	3	0.3377
FCRLA	4	0.0089343	0.011228	0.41603	381	3	-7.8052	0.93858	0.90276	0.997691	19608	0	-7.8052
DESI2	3	0.0089793	0.0011954	0.180122	382	1	0.72839	0.1127	0.20113	0.963749	4342	2	0.72839
CHERP	4	0.0089835	0.011257	0.41603	383	4	-1.9148	0.99102	0.99036	1.0	20560	0	-1.9148
CARD14	5	0.0090037	0.0062189	0.335535	384	2	0.054385	0.83167	0.78184	0.970158	17402	0	0.054385
ZNF445	6	0.0090083	0.0082857	0.355875	385	3	-3.9088	0.33754	0.51568	0.963749	9306	2	-3.9088
C5orf20	4	0.0090334	0.011414	0.41603	386	3	-8.429	0.73888	0.69225	0.963749	15510	1	-8.429
KIAA1024L	4	0.0090373	0.011428	0.41603	387	2	-4.9539	0.30004	0.4438	0.963749	8595	2	-4.9539
TCF15	5	0.0090633	0.0062189	0.335535	388	2	-0.053232	0.60808	0.64971	0.963749	13327	1	-0.053232
ZBTB8B	6	0.0090798	0.0084492	0.355875	389	2	-0.17447	0.84964	0.82085	0.975854	17744	1	-0.17447
KLHL24	4	0.009093	0.011429	0.41603	390	4	-9.6259	0.9902	0.98848	1.0	20549	0	-9.6259
GLP1R	5	0.009116	0.0062235	0.335535	391	2	0.27715	0.77446	0.74269	0.96572	16245	1	0.27715
XKR8	4	0.0091191	0.011588	0.41603	392	2	-0.99434	0.90378	0.86252	0.984675	18894	0	-0.99434
SPHK1	3	0.0091225	0.0012101	0.181071	393	1	0.3961	0.70012	0.63374	0.963749	14811	0	0.3961
ZSCAN18	2	0.0091254	0.0036508	0.318495	394	2	-9.3549	0.99087	0.99847	1.0	20558	0	-9.3549
KLHDC3	4	0.0091543	0.011722	0.416779	395	4	-2.9421	0.99085	0.98995	1.0	20557	0	-2.9421
TTC28	4	0.0091713	0.011722	0.416779	396	4	-3.493	0.99083	0.98995	1.0	20555	0	-3.493
GPR1	2	0.0092012	0.0036508	0.318495	397	2	-9.5732	0.96305	0.99447	1.0	20063	0	-9.5732
CNNM1	6	0.0092228	0.0085742	0.355875	398	3	-0.87624	0.6242	0.70648	0.963749	13548	1	-0.87624
PRM1	5	0.0093017	0.0062318	0.335535	399	3	-1.4638	0.71874	0.70994	0.963749	15118	1	-1.4638
CTNND2	4	0.0093308	0.011978	0.421738	400	2	-4.5235	0.1492	0.26387	0.963749	5283	2	-4.5235
OR1L6	5	0.0093315	0.0062382	0.335535	401	2	0.22483	0.34748	0.50014	0.963749	9487	2	0.22483
LRP2BP	4	0.0093576	0.011978	0.421738	402	1	0.37742	0.20899	0.32975	0.963749	6769	2	0.37742
ARHGAP31	6	0.0094518	0.0096402	0.382556	403	3	-3.6226	0.96839	0.94712	1.0	20181	0	-3.6226
IL31	4	0.0094529	0.012263	0.426886	404	1	0.40715	0.024555	0.060446	0.963749	1344	2	0.40715
NTSR1	3	0.0094626	0.0044209	0.335535	405	2	-5.8329	0.6144	0.57756	0.963749	13395	1	-5.8329
GP1BB	5	0.0094805	0.0062428	0.335535	406	2	-0.56039	0.71793	0.70994	0.963749	15106	1	-0.56039
KRTAP10-7	4	0.0094896	0.012263	0.426886	407	3	-8.8499	0.87692	0.83375	0.980869	18312	0	-8.8499
PROB1	4	0.0095483	0.012711	0.441056	408	1	0.036165	0.055601	0.13169	0.963749	2549	1	0.036165
AFG3L2	5	0.0095699	0.0062433	0.335535	409	1	0.041749	0.83857	0.78837	0.97032	17527	0	0.041749
KCNH2	6	0.0095998	0.010184	0.398295	410	2	-0.15182	0.5371	0.66959	0.963749	12257	2	-0.15182
ZNF211	6	0.0096465	0.010185	0.398295	411	3	-3.6597	0.056675	0.15076	0.963749	2586	2	-3.6597
PLA2G4D	6	0.0096465	0.010185	0.398295	412	3	-3.3544	0.14019	0.29951	0.963749	5049	3	-3.3544
KEL	4	0.0096472	0.012846	0.443192	413	3	-9.2993	0.60994	0.61459	0.963749	13340	1	-9.2993
MTF1	4	0.0096615	0.012846	0.443192	414	2	-4.6583	0.33815	0.46922	0.963749	9318	2	-4.6583
RAD54L	4	0.0096914	0.012846	0.443192	415	2	-4.3609	0.4162	0.51547	0.963749	10498	1	-4.3609
IRX3	5	0.0097065	0.0062433	0.335535	416	2	-0.57085	0.84368	0.79	0.97032	17630	0	-0.57085
THRB	6	0.0097135	0.010328	0.402399	417	3	-4.9884	0.36348	0.53281	0.963749	9705	2	-4.9884
NADK	5	0.0097188	0.0062433	0.335535	418	3	-0.7133	0.48755	0.60552	0.963749	11535	1	-0.7133
GADD45GIP1	5	0.0098082	0.006252	0.335535	419	1	0.45087	0.39131	0.53928	0.963749	10110	2	0.45087
SYMPK	4	0.0098199	0.013174	0.444316	420	4	-1.2419	0.99018	0.98848	1.0	20548	0	-1.2419
SBK2	4	0.0098272	0.013174	0.444316	421	3	-8.7385	0.35783	0.48022	0.963749	9629	1	-8.7385
AK6	4	0.0098272	0.013174	0.444316	422	3	-9.4167	0.96692	0.94369	1.0	20150	0	-9.4167
CYP2A13	4	0.0098344	0.013343	0.444316	423	1	0.74811	0.02518	0.065516	0.963749	1370	3	0.74811
COX6C	5	0.0099571	0.0063016	0.335535	424	2	0.2489	0.02139	0.06499	0.963749	1191	2	0.2489
GALNT16	6	0.010002	0.011084	0.41603	425	3	-5.0419	0.94516	0.91467	1.0	19739	0	-5.0419
GP1BA	5	0.010076	0.0063103	0.335535	426	2	0.21902	0.024817	0.07063	0.963749	1356	1	0.21902
COX4I1	6	0.010124	0.011405	0.41603	427	2	-0.068553	0.31039	0.48278	0.963749	8798	2	-0.068553
COQ5	5	0.010164	0.0063108	0.335535	428	3	-9.0517	0.55735	0.63006	0.963749	12557	1	-9.0517
YJEFN3	5	0.010195	0.0063108	0.335535	429	2	0.61752	0.10717	0.23562	0.963749	4200	3	0.61752
BVES	4	0.010204	0.01417	0.444316	430	2	-5.0712	0.96506	0.94061	1.0	20113	0	-5.0712
ZNF804A	4	0.010208	0.01417	0.444316	431	4	-5.1758	0.98979	0.9875	1.0	20545	0	-5.1758
HCN1	3	0.01025	0.0044899	0.335535	432	1	0.73203	0.079359	0.14473	0.963749	3428	2	0.73203
MED8	4	0.010266	0.014346	0.444316	433	4	-4.9169	0.98973	0.98732	1.0	20542	0	-4.9169
MYOD1	5	0.010275	0.0063659	0.335535	434	2	0.08201	0.71976	0.70994	0.963749	15136	1	0.08201
PNPLA4	6	0.010305	0.011741	0.416779	435	3	-4.6631	0.46189	0.60874	0.963749	11212	2	-4.6631
TAF10	4	0.010353	0.014683	0.444316	436	3	-9.5546	0.98509	0.97729	1.0	20456	0	-9.5546
MAD2L1	3	0.010405	0.0045197	0.335535	437	3	-8.254	0.9896	0.99941	1.0	20540	0	-8.254
SF3A1	5	0.010434	0.0064716	0.335535	438	2	-0.18941	0.87575	0.82117	0.975854	18284	0	-0.18941
SERPIND1	6	0.010438	0.012054	0.42237	439	2	0.018425	0.91698	0.87246	0.98816	19157	0	0.018425
GOLGA4	3	0.010494	0.0045303	0.335535	440	2	-10.099	0.45518	0.46441	0.963749	11100	1	-10.099
GGT1	3	0.0105	0.0045303	0.335535	441	1	0.43264	0.15146	0.2469	0.963749	5340	1	0.43264
LOC643355	6	0.010504	0.012055	0.42237	442	4	-5.2629	0.5678	0.68652	0.963749	12724	1	-5.2629
ZNF347	4	0.010515	0.014683	0.444316	443	2	-5.016	0.46574	0.53682	0.963749	11256	1	-5.016
VSIG1	2	0.010528	0.0039137	0.329498	444	1	-5.429	0.3396	0.34123	0.963749	9348	1	-5.429
PCSK9	4	0.010549	0.014683	0.444316	445	1	0.040134	0.71913	0.68341	0.963749	15125	1	0.040134
PIGS	3	0.010572	0.0045303	0.335535	446	1	1.0723	0.024563	0.058951	0.963749	1345	2	1.0723
CFC1	4	0.010597	0.014683	0.444316	447	1	0.0061996	0.78842	0.7352	0.96572	16545	0	0.0061996
LRRCC1	5	0.010615	0.0064721	0.335535	448	2	0.17146	0.17042	0.31967	0.963749	5811	2	0.17146
MFAP5	5	0.010684	0.0064987	0.335535	449	3	-8.707	0.94404	0.91426	1.0	19708	0	-8.707
THPO	4	0.010764	0.014683	0.444316	450	1	-0.068943	0.92393	0.88567	0.992738	19313	0	-0.068943
ELL3	4	0.010764	0.014683	0.444316	451	1	0.57218	0.11788	0.22407	0.963749	4489	2	0.57218
HNF1B	5	0.010835	0.0065254	0.335535	452	2	0.33955	0.65398	0.67262	0.963749	14055	1	0.33955
CREG1	5	0.01085	0.0065254	0.335535	453	3	-8.7177	0.25638	0.40691	0.963749	7734	2	-8.7177
C11orf88	3	0.010894	0.0045533	0.335535	454	2	-8.7804	0.5256	0.51446	0.963749	12081	1	-8.7804
TM9SF1	5	0.01094	0.0065254	0.335535	455	1	0.36358	0.43748	0.5765	0.963749	10837	2	0.36358
ARPC2	3	0.010949	0.0046755	0.335535	456	2	-10.077	0.85682	0.8033	0.973952	17867	0	-10.077
ZNF200	4	0.010954	0.014683	0.444316	457	2	-2.009	0.91578	0.87682	0.989477	19127	0	-2.009
PSAP	5	0.010965	0.0065254	0.335535	458	3	-9.1698	0.55712	0.63006	0.963749	12552	1	-9.1698
OR9G1	6	0.011009	0.012855	0.443192	459	2	-0.12745	0.40586	0.57685	0.963749	10332	1	-0.12745
TRIB1	3	0.011011	0.0046755	0.335535	460	2	-9.8766	0.62946	0.58296	0.963749	13654	1	-9.8766
ELAC2	5	0.011065	0.0065258	0.335535	461	2	-0.067301	0.30354	0.45468	0.963749	8659	2	-0.067301
CCDC153	4	0.011074	0.014683	0.444316	462	2	-0.92034	0.44389	0.52973	0.963749	10924	1	-0.92034
