id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EEF2	4	0.0027594	0.0015584	0.119112	230	3	-1.0659	0.30073	0.5284	1.0	7800	1	-1.0659
MIS18A	4	0.0027612	0.0015584	0.119112	231	4	-0.61344	0.99724	0.99921	1.0	20457	0	-0.61344
INPP5D	5	0.0027682	0.001805	0.125012	232	3	-0.10112	0.009469	0.048993	1.0	551	2	-0.10112
KRTAP4-8	5	0.0027752	0.0018055	0.125012	233	4	-0.56365	0.89206	0.94299	1.0	18110	0	-0.56365
DNASE1L2	4	0.0027883	0.0015588	0.119112	234	4	-0.56299	0.99721	0.99921	1.0	20456	0	-0.56299
AAMP	4	0.002817	0.0016417	0.121619	235	4	-0.3249	0.99718	0.99919	1.0	20455	0	-0.3249
RUVBL2	4	0.0028214	0.0016417	0.121619	236	2	-0.18876	0.16982	0.35074	1.0	5341	1	-0.18876
SLC16A8	3	0.0028315	0.0011983	0.102185	237	3	-0.68012	0.9772	0.98922	1.0	19978	0	-0.68012
NELFA	3	0.0028604	0.0011988	0.102185	238	3	-0.77142	0.96485	0.98116	1.0	19690	0	-0.77142
SOD2	2	0.0028956	0.00041025	0.058127	239	2	-0.66689	0.9971	0.99959	1.0	20454	0	-0.66689
SMIM1	2	0.0028999	0.00041025	0.058127	240	2	-0.67044	0.8475	0.88907	1.0	17199	0	-0.67044
ZNF765	3	0.0029069	0.0011988	0.102185	241	2	-0.28535	0.80088	0.87468	1.0	16266	0	-0.28535
JDP2	5	0.0029203	0.0019693	0.130042	242	5	-0.59224	0.99708	0.99899	1.0	20453	0	-0.59224
SYTL1	4	0.0029334	0.0017194	0.124519	243	4	-0.45978	0.99707	0.99911	1.0	20452	0	-0.45978
MRPS10	4	0.0029453	0.001744	0.124519	244	2	-0.39644	0.75268	0.83523	1.0	15282	1	-0.39644
GTF2H3	3	0.0029534	0.0011988	0.102185	245	2	-0.22943	0.76588	0.84157	1.0	15531	0	-0.22943
PNKP	4	0.0029657	0.0017444	0.124519	246	3	-0.71921	0.30404	0.53657	1.0	7870	1	-0.71921
SUMO2	4	0.0029692	0.0017444	0.124519	247	4	-0.58383	0.99524	0.99841	1.0	20399	0	-0.58383
RAX	3	0.0029728	0.0011988	0.102185	248	3	-0.47958	0.99703	0.99937	1.0	20451	0	-0.47958
SLMAP	4	0.0029736	0.0017444	0.124519	249	3	-0.70998	0.58229	0.70657	1.0	12120	1	-0.70998
ARGLU1	1	0.0029873	2.3139e-07	0.000236	250	1	-0.9414	0.99701	1.0	1.0	20450	0	-0.9414
ATP5O	2	0.0029928	0.00041025	0.058127	251	2	-0.50429	0.89726	0.93236	1.0	18243	0	-0.50429
RPL36	2	0.0030103	0.00041025	0.058127	252	2	-2.0756	0.99699	0.99959	1.0	20449	0	-2.0756
TPST2	4	0.0030116	0.0017828	0.125012	253	4	-0.39563	0.99319	0.99751	1.0	20352	0	-0.39563
PPIAL4F	2	0.0030238	0.00041025	0.058127	254	1	-0.37299	0.7685	0.8416	1.0	15576	0	-0.37299
LRRTM2	2	0.0030341	0.00041025	0.058127	255	2	-0.60411	0.99697	0.99959	1.0	20448	0	-0.60411
HOXA6	4	0.0030343	0.0017828	0.125012	256	4	-0.87913	0.99143	0.99666	1.0	20317	0	-0.87913
PGAM1	4	0.0030439	0.0017833	0.125012	257	3	-0.86871	0.70892	0.79009	1.0	14416	1	-0.86871
TRMT5	3	0.0030463	0.0012511	0.105383	258	1	0.36609	0.092543	0.19865	1.0	3487	2	0.36609
YARS2	2	0.0030496	0.00041025	0.058127	259	2	-0.51877	0.99695	0.99959	1.0	20447	0	-0.51877
RAMP1	2	0.0030943	0.00041025	0.058127	260	2	-1.0003	0.99691	0.99959	1.0	20446	0	-1.0003
MAP1B	4	0.0030979	0.0017999	0.125012	261	4	-0.29629	0.9969	0.99906	1.0	20445	0	-0.29629
LAT	4	0.0031079	0.0017999	0.125012	262	4	-0.62063	0.99333	0.99757	1.0	20355	0	-0.62063
NME4	5	0.0031122	0.0020892	0.130978	263	5	-0.41603	0.99581	0.99832	1.0	20415	0	-0.41603
CNOT2	3	0.0031154	0.001277	0.10658	264	3	-0.7966	0.9444	0.96563	1.0	19227	0	-0.7966
BRI3BP	1	0.0031425	2.3139e-07	0.000236	265	1	-1.4789	0.99686	1.0	1.0	20444	0	-1.4789
UGT1A1	5	0.0031441	0.0021169	0.130978	266	4	-0.16861	0.88702	0.9399	1.0	18022	0	-0.16861
CLEC18A	4	0.0031781	0.0018004	0.125012	267	3	-0.39084	0.92813	0.9622	1.0	18898	0	-0.39084
ZNF217	4	0.003193	0.0018916	0.128477	268	3	-0.65514	0.94658	0.97497	1.0	19280	0	-0.65514
PPRC1	3	0.003223	0.0013543	0.11021	269	3	-0.72525	0.99678	0.99921	1.0	20443	0	-0.72525
C8orf86	3	0.0032669	0.0013543	0.11021	270	3	-0.97631	0.99673	0.99921	1.0	20442	0	-0.97631
UTP18	3	0.0032833	0.0013548	0.11021	271	3	-0.70831	0.99672	0.99921	1.0	20441	0	-0.70831
UEVLD	4	0.0032879	0.0019291	0.128574	272	4	-0.27007	0.99671	0.99906	1.0	20440	0	-0.27007
VPS4A	5	0.0032932	0.0021993	0.130978	273	4	-0.2981	0.000892	0.0047436	1.0	70	1	-0.2981
PDE9A	5	0.0032973	0.0021993	0.130978	274	3	-0.49484	0.72613	0.82515	1.0	14758	1	-0.49484
DROSHA	2	0.0033027	0.00051344	0.066637	275	1	-0.56429	0.065151	0.13791	1.0	2702	1	-0.56429
DDX49	2	0.0033156	0.00051344	0.066637	276	2	-1.2132	0.99668	0.99949	1.0	20439	0	-1.2132
KANSL2	4	0.0033187	0.0019291	0.128574	277	4	-0.53702	0.99668	0.99906	1.0	20438	0	-0.53702
CHADL	4	0.0033208	0.0019291	0.128574	278	2	-0.385	0.6478	0.74948	1.0	13249	1	-0.385
OR4K15	4	0.0033627	0.0019291	0.128574	279	4	-0.48314	0.99664	0.99906	1.0	20437	0	-0.48314
IRS2	2	0.0033647	0.00051344	0.066637	280	2	-1.0203	0.96114	0.98168	1.0	19612	0	-1.0203
GSC	2	0.0033984	0.00051391	0.066637	281	2	-0.76953	0.9966	0.99949	1.0	20436	0	-0.76953
TLX3	3	0.0034019	0.0014154	0.113416	282	3	-0.74005	0.9966	0.99915	1.0	20435	0	-0.74005
SOX30	3	0.0034188	0.0014455	0.114535	283	3	-0.65964	0.99658	0.99912	1.0	20434	0	-0.65964
hsa-mir-6859-1	4	0.0034221	0.0019605	0.129862	284	4	-4.3617	0.99658	0.99903	1.0	20433	0	-4.3617
CUL1	3	0.0034305	0.0014459	0.114535	285	3	-1.4933	0.99657	0.99912	1.0	20432	0	-1.4933
RPP30	1	0.0034529	2.3139e-07	0.000236	286	1	-1.7958	0.99655	1.0	1.0	20430	0	-1.7958
POU3F1	3	0.0034773	0.0015713	0.119216	287	3	-0.56263	0.93015	0.9592	1.0	18942	0	-0.56263
LCT	4	0.0034991	0.0020077	0.130631	288	4	-0.67184	0.9965	0.99898	1.0	20429	0	-0.67184
KIAA0100	2	0.0035041	0.00051391	0.066637	289	2	-0.74027	0.9965	0.99949	1.0	20428	0	-0.74027
TTC26	2	0.0035506	0.00051391	0.066637	290	2	-0.62552	0.81609	0.86979	1.0	16584	0	-0.62552
GLCE	3	0.003558	0.0015713	0.119216	291	3	-0.77541	0.99644	0.99908	1.0	20427	0	-0.77541
VAMP2	5	0.0035597	0.0026103	0.143399	292	4	-0.68609	0.39109	0.63893	1.0	9223	1	-0.68609
EXOC4	5	0.0035653	0.0026403	0.144107	293	2	0.064169	0.027926	0.11851	1.0	1388	2	0.064169
LGALS4	4	0.0036093	0.0020327	0.130631	294	4	-0.33626	0.99639	0.99895	1.0	20426	0	-0.33626
ALDH1B1	4	0.0036145	0.0020327	0.130631	295	3	-0.45945	0.77346	0.85192	1.0	15688	0	-0.45945
LSM7	4	0.003631	0.0020327	0.130631	296	4	-0.81017	0.99408	0.99772	1.0	20374	0	-0.81017
SOD1	4	0.0036883	0.0020332	0.130631	297	3	-0.24052	0.79273	0.86416	1.0	16085	0	-0.24052
PPIL2	4	0.0036943	0.0020332	0.130631	298	3	-1.2451	0.92911	0.9622	1.0	18916	0	-1.2451
ZNF253	2	0.0037055	0.00068606	0.078493	299	2	-1.0012	0.98509	0.99518	1.0	20159	0	-1.0012
GNLY	4	0.0037343	0.0020332	0.130631	300	4	-0.56117	0.99627	0.99895	1.0	20425	0	-0.56117
CECR6	3	0.003755	0.0016398	0.121619	301	3	-0.49209	0.91165	0.94901	1.0	18529	0	-0.49209
ABCC12	4	0.003758	0.0020332	0.130631	302	4	-0.63459	0.99091	0.99622	1.0	20307	0	-0.63459
CCR2	2	0.0037622	0.00074344	0.081989	303	2	-0.64784	0.99624	0.99926	1.0	20424	0	-0.64784
HNRNPA2B1	3	0.0037743	0.0016398	0.121619	304	3	-0.5536	0.9475	0.96748	1.0	19298	0	-0.5536
UROD	3	0.0037808	0.0016403	0.121619	305	3	-0.72682	0.98939	0.99593	1.0	20269	0	-0.72682
ST6GALNAC1	6	0.0037833	0.0029504	0.149874	306	4	-0.40516	0.5057	0.74641	1.0	10912	2	-0.40516
MRPL23	3	0.0037953	0.0016403	0.121619	307	3	-0.6173	0.9962	0.99901	1.0	20423	0	-0.6173
SETD9	4	0.0038014	0.0020734	0.130978	308	4	-0.31465	0.9962	0.99895	1.0	20422	0	-0.31465
SIN3A	3	0.0038034	0.0016796	0.123067	309	2	-0.83054	0.80738	0.87821	1.0	16396	0	-0.83054
ALG2	4	0.0038127	0.0020734	0.130978	310	4	-0.71032	0.97754	0.98807	1.0	19986	0	-0.71032
TNFRSF12A	4	0.003835	0.0021716	0.130978	311	3	-0.45119	0.71177	0.79378	1.0	14463	1	-0.45119
WDR77	4	0.0038608	0.002172	0.130978	312	3	-0.58483	0.92108	0.95705	1.0	18749	0	-0.58483
OVOL2	4	0.0038789	0.002172	0.130978	313	4	-0.50755	0.99612	0.99895	1.0	20421	0	-0.50755
hsa-mir-6728	3	0.003882	0.0017153	0.124519	314	3	-0.73636	0.99612	0.99893	1.0	20420	0	-0.73636
SMKR1	6	0.003897	0.0030383	0.150128	315	6	-0.52918	0.9961	0.99855	1.0	20419	0	-0.52918
MMGT1	3	0.0038978	0.0017514	0.124519	316	2	-0.72532	0.60825	0.69421	1.0	12592	1	-0.72532
CCKBR	3	0.003924	0.0017518	0.124519	317	2	-0.37478	0.70825	0.79807	1.0	14402	0	-0.37478
C6	3	0.0040017	0.0018832	0.128319	318	3	-0.61785	0.996	0.99886	1.0	20418	0	-0.61785
TUSC5	3	0.0040181	0.0018832	0.128319	319	3	-0.67909	0.99598	0.99886	1.0	20417	0	-0.67909
TMA7	3	0.0040217	0.0019258	0.128574	320	3	-0.90548	0.97534	0.98849	1.0	19945	0	-0.90548
FAM134B	4	0.0040889	0.0023854	0.136092	321	3	-0.38934	0.28314	0.49787	1.0	7503	1	-0.38934
CCDC36	3	0.0041134	0.0019263	0.128574	322	3	-0.83336	0.96472	0.98116	1.0	19686	0	-0.83336
RARA	4	0.0041215	0.0024122	0.136894	323	4	-0.37893	0.98371	0.9913	1.0	20124	0	-0.37893
TACO1	1	0.0041512	2.3139e-07	0.000236	324	1	-1.0072	0.99585	1.0	1.0	20416	0	-1.0072
REXO1L1	5	0.0041928	0.0032702	0.150128	325	3	-0.5003	0.82339	0.89416	1.0	16742	1	-0.5003
SRI	4	0.0042263	0.0025089	0.139553	326	3	-0.53253	0.39712	0.6074	1.0	9320	1	-0.53253
hsa-mir-4749	3	0.0042284	0.0020207	0.130631	327	2	-0.71235	0.4689	0.58601	1.0	10379	1	-0.71235
SNAPC2	4	0.0042451	0.0025089	0.139553	328	3	-0.58679	0.27601	0.48328	1.0	7369	1	-0.58679
TTC28	3	0.0042538	0.002061	0.130978	329	3	-0.64395	0.91977	0.95198	1.0	18720	0	-0.64395
ATP6V0C	2	0.0042573	0.00088089	0.090155	330	2	-4.3464	0.99574	0.99912	1.0	20414	0	-4.3464
ITGAV	4	0.0042588	0.002539	0.14073	331	4	-0.30704	0.99574	0.99872	1.0	20413	0	-0.30704
CSPG4	5	0.0042908	0.0033197	0.150128	332	3	-0.14705	0.33111	0.57202	1.0	8338	2	-0.14705
NANOS1	2	0.004294	0.00088089	0.090155	333	2	-0.68212	0.99189	0.99724	1.0	20322	0	-0.68212
hsa-mir-525	4	0.0043257	0.0025737	0.141918	334	3	-0.81457	0.23867	0.44183	1.0	6755	1	-0.81457
RPL7A	3	0.0043931	0.0021007	0.130978	335	3	-1.2264	0.95966	0.97622	1.0	19573	0	-1.2264
BARX1	4	0.0044096	0.0027167	0.147149	336	3	-0.52143	0.73282	0.80962	1.0	14888	1	-0.52143
UXT	2	0.0044105	0.00094938	0.093219	337	2	-1.1085	0.99559	0.99905	1.0	20410	0	-1.1085
YY1	1	0.004415	2.3139e-07	0.000236	338	1	-2.8238	0.99558	1.0	1.0	20409	0	-2.8238
POLR2K	4	0.0044473	0.0027459	0.147244	339	3	-0.53711	0.92518	0.95838	1.0	18843	0	-0.53711
C11orf83	4	0.004462	0.0027459	0.147244	340	4	-0.6326	0.99554	0.99865	1.0	20408	0	-0.6326
RNPS1	3	0.0044745	0.0021012	0.130978	341	3	-0.59362	0.99553	0.99864	1.0	20407	0	-0.59362
AGAP5	2	0.0044798	0.00094938	0.093219	342	2	-1.0573	0.96813	0.98536	1.0	19772	0	-1.0573
HSPA8	3	0.0044821	0.0021012	0.130978	343	3	-0.68003	0.99552	0.99864	1.0	20406	0	-0.68003
C16orf13	3	0.0044912	0.0021012	0.130978	344	3	-0.39596	0.95469	0.97211	1.0	19465	0	-0.39596
PAX4	4	0.0045115	0.0027463	0.147244	345	4	-0.29667	0.99549	0.99865	1.0	20405	0	-0.29667
PPP1R2	3	0.0045334	0.0021429	0.130978	346	2	-0.90225	0.77097	0.84774	1.0	15637	0	-0.90225
HSBP1	4	0.0045442	0.0028389	0.148141	347	3	-0.39127	0.86779	0.92636	1.0	17637	0	-0.39127
SRP14	4	0.0045547	0.0028671	0.148192	348	4	-1.2439	0.98367	0.9913	1.0	20123	0	-1.2439
TRAPPC2L	4	0.0046165	0.0028676	0.148192	349	2	-0.19365	0.3689	0.59879	1.0	8899	1	-0.19365
FAM53B	5	0.0046274	0.0038199	0.158388	350	5	-0.25785	0.99537	0.99798	1.0	20404	0	-0.25785
PPID	2	0.0046656	0.00094984	0.093219	351	2	-0.71907	0.93753	0.96652	1.0	19075	0	-0.71907
TMEM167A	4	0.0046834	0.0029027	0.149648	352	3	-0.83289	0.8982	0.94633	1.0	18256	0	-0.83289
ANKK1	3	0.0046863	0.0021864	0.130978	353	3	-0.88777	0.99531	0.99855	1.0	20402	0	-0.88777
SRP72	3	0.0047256	0.0021868	0.130978	354	3	-0.68053	0.99527	0.99855	1.0	20401	0	-0.68053
CCL17	2	0.0047276	0.0010267	0.095361	355	2	-0.97873	0.98417	0.99467	1.0	20136	0	-0.97873
hsa-mir-639	3	0.0047321	0.0021868	0.130978	356	3	-0.70277	0.99527	0.99855	1.0	20400	0	-0.70277
CTU1	3	0.0047644	0.0021868	0.130978	357	1	0.0068204	0.63339	0.72016	1.0	13017	1	0.0068204
LCE3A	4	0.0047652	0.0029782	0.149874	358	4	-0.58698	0.99523	0.99841	1.0	20398	0	-0.58698
TMEM160	2	0.0047657	0.0010267	0.095361	359	2	-0.69253	0.99523	0.99897	1.0	20397	0	-0.69253
TBC1D19	4	0.0047876	0.0030573	0.150128	360	3	-0.56539	0.6241	0.73711	1.0	12861	1	-0.56539
TBCE	3	0.0048108	0.002234	0.130978	361	1	0.041674	0.58722	0.67257	1.0	12216	1	0.041674
SEC62	5	0.0048337	0.0039292	0.158388	362	4	-0.5014	0.96714	0.9855	1.0	19747	0	-0.5014
SLC12A9	2	0.0048432	0.0010267	0.095361	363	2	-1.0863	0.99516	0.99897	1.0	20396	0	-1.0863
PVRIG	2	0.004854	0.0010267	0.095361	364	2	-1.0914	0.99515	0.99897	1.0	20395	0	-1.0914
CMTR1	3	0.0048572	0.002234	0.130978	365	3	-0.31306	0.91356	0.94951	1.0	18580	0	-0.31306
NUTM2F	4	0.0048639	0.00313	0.150128	366	2	0.063788	0.056308	0.16888	1.0	2409	2	0.063788
POLE	3	0.004886	0.002234	0.130978	367	3	-0.97949	0.99511	0.9985	1.0	20394	0	-0.97949
KIAA2013	3	0.0048924	0.002234	0.130978	368	3	-0.74284	0.9926	0.9976	1.0	20342	0	-0.74284
THOC3	3	0.0049036	0.002234	0.130978	369	2	-0.18372	0.79901	0.87377	1.0	16222	0	-0.18372
GRID2IP	4	0.0049053	0.0031707	0.150128	370	3	-0.48862	0.29195	0.51177	1.0	7669	1	-0.48862
C17orf77	3	0.004907	0.002234	0.130978	371	3	-0.96957	0.98069	0.99089	1.0	20060	0	-0.96957
ZNF141	3	0.0049425	0.002234	0.130978	372	3	-0.40912	0.99506	0.9985	1.0	20393	0	-0.40912
TIAM1	4	0.0049874	0.0032174	0.150128	373	4	-0.41369	0.99501	0.9982	1.0	20391	0	-0.41369
GUSB	2	0.004989	0.0010271	0.095361	374	2	-0.52882	0.99501	0.99897	1.0	20390	0	-0.52882
DDX39B	3	0.0049989	0.0022345	0.130978	375	3	-0.50626	0.96724	0.98261	1.0	19753	0	-0.50626
LUM	4	0.0050154	0.0032563	0.150128	376	4	-0.6729	0.99498	0.99816	1.0	20389	0	-0.6729
IDI2	3	0.0050434	0.0022345	0.130978	377	3	-0.49472	0.94901	0.96815	1.0	19339	0	-0.49472
ZC3HAV1L	3	0.0050472	0.0022345	0.130978	378	3	-0.46258	0.99495	0.9985	1.0	20388	0	-0.46258
DHX38	4	0.0050495	0.0033299	0.150128	379	3	-0.72004	0.92426	0.95792	1.0	18825	0	-0.72004
CWC15	3	0.0050657	0.0022345	0.130978	380	3	-0.9586	0.95331	0.97106	1.0	19434	0	-0.9586
BMP15	4	0.0050896	0.0033299	0.150128	381	4	-0.3002	0.99491	0.99813	1.0	20387	0	-0.3002
GJD3	3	0.0051008	0.0022345	0.130978	382	3	-0.40957	0.9949	0.9985	1.0	20386	0	-0.40957
NOP2	3	0.0051356	0.002353	0.13553	383	3	-0.88778	0.95003	0.96853	1.0	19359	0	-0.88778
EXOC7	4	0.0051382	0.0033303	0.150128	384	4	-0.45806	0.99486	0.99813	1.0	20385	0	-0.45806
LIMS3L	1	0.0051444	2.3139e-07	0.000236	385	1	-1.006	0.99486	1.0	1.0	20384	0	-1.006
FGD1	4	0.0051731	0.0033789	0.150128	386	2	-0.072203	0.0055441	0.030026	1.0	351	1	-0.072203
RUNX3	4	0.0051934	0.0034238	0.150128	387	2	-0.34962	0.84633	0.91026	1.0	17179	0	-0.34962
KRT15	4	0.0052046	0.0034238	0.150128	388	3	-0.50505	0.75787	0.84141	1.0	15371	0	-0.50505
ADAM8	4	0.0052092	0.0034243	0.150128	389	2	0.028165	0.11087	0.27081	1.0	3966	1	0.028165
BORA	4	0.0052145	0.0034243	0.150128	390	3	-0.69121	0.26019	0.46707	1.0	7105	1	-0.69121
PDCD11	4	0.005235	0.0034659	0.150345	391	3	-1.1634	0.49496	0.65631	1.0	10759	1	-1.1634
hsa-mir-4537	3	0.0052414	0.0024691	0.139385	392	3	-0.81882	0.99476	0.9985	1.0	20383	0	-0.81882
FKBPL	4	0.0052488	0.0034659	0.150345	393	3	-0.55937	0.0076442	0.040446	1.0	463	1	-0.55937
CHERP	3	0.0052748	0.0024691	0.139385	394	2	-1.0337	0.72299	0.80663	1.0	14682	0	-1.0337
SCRN3	4	0.0053242	0.0037727	0.158388	395	4	-0.76136	0.99468	0.99808	1.0	20382	0	-0.76136
ACKR3	3	0.0053461	0.0025108	0.139553	396	3	-0.31479	0.99465	0.99846	1.0	20381	0	-0.31479
TTC22	4	0.00535	0.0038523	0.158388	397	3	-0.58126	0.77957	0.85647	1.0	15817	0	-0.58126
RPS18	3	0.0053789	0.0025108	0.139553	398	3	-0.46886	0.96002	0.97622	1.0	19581	0	-0.46886
DDX21	5	0.0053811	0.0047446	0.176232	399	3	-0.18109	0.26876	0.51173	1.0	7261	2	-0.18109
PDE6B	4	0.0054033	0.0038528	0.158388	400	3	-0.29057	0.49559	0.65631	1.0	10763	1	-0.29057
TAMM41	4	0.0054204	0.0038528	0.158388	401	2	-0.281	0.45791	0.63442	1.0	10207	1	-0.281
TBP	2	0.0054396	0.0011095	0.100869	402	2	-0.86218	0.82288	0.87749	1.0	16730	0	-0.86218
CLIC5	3	0.005468	0.0025112	0.139553	403	3	-0.46002	0.99453	0.99846	1.0	20380	0	-0.46002
GPR35	4	0.0054764	0.0038972	0.158388	404	3	-0.52616	0.79461	0.86525	1.0	16115	0	-0.52616
GUK1	3	0.0055067	0.0025612	0.141594	405	2	-1.1483	0.031211	0.098394	1.0	1502	1	-1.1483
SULT1A3	5	0.0055356	0.0049144	0.177346	406	1	0.023758	0.021957	0.089177	1.0	1144	2	0.023758
WDR61	4	0.0055441	0.0039898	0.158388	407	2	-0.2809	0.24281	0.44838	1.0	6819	2	-0.2809
ZNF827	5	0.0055442	0.0049149	0.177346	408	5	-0.76297	0.99446	0.99748	1.0	20378	0	-0.76297
LY6G6F	4	0.005561	0.0039898	0.158388	409	3	-0.39325	0.53499	0.6809	1.0	11364	1	-0.39325
ACY3	3	0.0055797	0.002614	0.143399	410	2	-0.36494	0.38664	0.52211	1.0	9161	1	-0.36494
HIST1H4J	4	0.0056059	0.0039902	0.158388	411	3	-1.0502	0.66701	0.75922	1.0	13599	1	-1.0502
ERCC2	3	0.0056329	0.0026602	0.144482	412	3	-0.53202	0.99437	0.99831	1.0	20377	0	-0.53202
SACM1L	2	0.0056563	0.0012803	0.10658	413	2	-0.79273	0.967	0.98479	1.0	19744	0	-0.79273
MANSC1	3	0.0056776	0.0026607	0.144482	414	2	-0.52888	0.37969	0.51629	1.0	9053	1	-0.52888
STXBP1	4	0.0056991	0.0041231	0.162156	415	3	-0.22899	0.025422	0.089211	1.0	1292	1	-0.22899
VPS9D1	4	0.0057061	0.0041231	0.162156	416	4	-0.47956	0.96405	0.98169	1.0	19673	0	-0.47956
BEND2	3	0.0057386	0.0028143	0.147244	417	1	0.15169	0.20253	0.3928	1.0	6096	2	0.15169
TMEM105	3	0.0057446	0.0028143	0.147244	418	2	-0.54039	0.73291	0.81728	1.0	14890	0	-0.54039
ABCG4	3	0.0057485	0.0028143	0.147244	419	2	-0.4897	0.80418	0.87645	1.0	16331	0	-0.4897
METTL1	4	0.0057597	0.004173	0.16311	420	4	-0.48696	0.98774	0.99433	1.0	20229	0	-0.48696
ARF6	3	0.0058398	0.0028143	0.147244	421	3	-0.70997	0.99195	0.9972	1.0	20325	0	-0.70997
SMC6	3	0.0058675	0.0028143	0.147244	422	3	-1.6289	0.99413	0.99814	1.0	20376	0	-1.6289
PHF23	4	0.0058767	0.0042212	0.16311	423	4	-0.49965	0.99412	0.99777	1.0	20375	0	-0.49965
TUBGCP4	3	0.0058917	0.0028148	0.147244	424	3	-1.2264	0.99053	0.9967	1.0	20298	0	-1.2264
ENPP7	6	0.0058935	0.0051814	0.184262	425	5	-0.84142	0.09168	0.29361	1.0	3465	1	-0.84142
NEIL1	3	0.0059374	0.0028148	0.147244	426	3	-0.42031	0.99406	0.99814	1.0	20373	0	-0.42031
IGFBP7	4	0.0059668	0.0042688	0.16311	427	4	-0.41041	0.99403	0.99772	1.0	20372	0	-0.41041
LIM2	2	0.005993	0.0016537	0.121619	428	2	-0.8768	0.99401	0.99835	1.0	20371	0	-0.8768
LRP10	3	0.0060168	0.0028148	0.147244	429	1	-0.064471	0.55411	0.64523	1.0	11672	1	-0.064471
FOXJ3	3	0.0060449	0.0028148	0.147244	430	3	-0.54464	0.99396	0.99814	1.0	20370	0	-0.54464
OR2T33	6	0.0060458	0.0053725	0.188127	431	4	-0.41386	0.94988	0.97889	1.0	19357	0	-0.41386
HTR1A	2	0.0060484	0.0016537	0.121619	432	2	-0.43961	0.99395	0.99835	1.0	20369	0	-0.43961
PAPOLA	3	0.0060609	0.0028148	0.147244	433	3	-0.45961	0.98635	0.99475	1.0	20189	0	-0.45961
NOMO2	1	0.0060755	2.3139e-07	0.000236	434	1	-0.63691	0.99392	1.0	1.0	20368	0	-0.63691
KRTAP4-3	4	0.0061003	0.0042693	0.16311	435	3	-0.78587	0.39478	0.60492	1.0	9293	1	-0.78587
FEM1C	3	0.0061225	0.0028671	0.148192	436	3	-0.55387	0.99388	0.99809	1.0	20367	0	-0.55387
CHRNA1	3	0.006126	0.0028671	0.148192	437	2	-0.74254	0.69143	0.7765	1.0	14068	0	-0.74254
UXS1	2	0.0061514	0.0016542	0.121619	438	2	-0.81179	0.99318	0.99794	1.0	20350	0	-0.81179
CAMK2N2	5	0.0061534	0.0055151	0.191862	439	2	-0.10504	0.37522	0.62695	1.0	8987	1	-0.10504
TFDP1	4	0.0061621	0.0042693	0.16311	440	3	-0.4395	0.24788	0.45369	1.0	6900	1	-0.4395
COPRS	3	0.0061914	0.0029837	0.149874	441	3	-1.0919	0.98849	0.99548	1.0	20248	0	-1.0919
CAV1	3	0.0062023	0.0029837	0.149874	442	2	-0.13377	0.59489	0.67835	1.0	12356	1	-0.13377
SLC22A18AS	3	0.0062401	0.0029837	0.149874	443	3	-0.76693	0.99376	0.99797	1.0	20366	0	-0.76693
NUMA1	4	0.0062471	0.0042693	0.16311	444	4	-0.6676	0.96725	0.98372	1.0	19754	0	-0.6676
RASAL1	3	0.006253	0.0029837	0.149874	445	2	-0.32904	0.54505	0.64085	1.0	11530	1	-0.32904
CORO1A	2	0.0062676	0.0018421	0.126349	446	2	-0.51457	0.99373	0.99816	1.0	20365	0	-0.51457
TPBGL	6	0.0062737	0.0056382	0.195508	447	4	-0.1551	0.24049	0.52928	1.0	6784	2	-0.1551
ELP3	3	0.0062778	0.0029837	0.149874	448	2	-0.82984	0.76989	0.84673	1.0	15612	0	-0.82984
CDSN	1	0.0062928	0.0011317	0.100879	449	1	-1.1211	0.99371	0.99887	1.0	20364	0	-1.1211
WDR59	3	0.0063025	0.0029837	0.149874	450	3	-0.93146	0.98689	0.99486	1.0	20201	0	-0.93146
LMNB2	2	0.0063415	0.0018421	0.126349	451	2	-0.61867	0.99366	0.99816	1.0	20363	0	-0.61867
RNF7	3	0.0064459	0.0029842	0.149874	452	3	-0.46763	0.99355	0.99797	1.0	20362	0	-0.46763
SNX11	3	0.0064491	0.0029842	0.149874	453	3	-0.58727	0.99355	0.99797	1.0	20361	0	-0.58727
HES6	3	0.006454	0.0029842	0.149874	454	3	-0.68083	0.99355	0.99797	1.0	20360	0	-0.68083
RAB26	2	0.0064917	0.0018425	0.126349	455	1	-0.45647	0.69418	0.77572	1.0	14122	0	-0.45647
NUDT1	4	0.0064966	0.0044137	0.168326	456	4	-0.53431	0.9935	0.99762	1.0	20359	0	-0.53431
JMJD6	3	0.0065445	0.0030989	0.150128	457	3	-0.87681	0.98394	0.99397	1.0	20129	0	-0.87681
ALPP	3	0.0065529	0.0030989	0.150128	458	3	-0.53458	0.97938	0.99027	1.0	20034	0	-0.53458
hsa-mir-4419a	3	0.006574	0.0030989	0.150128	459	3	-5.9277	0.98722	0.99486	1.0	20208	0	-5.9277
RLN3	4	0.0065759	0.0044752	0.168867	460	3	-0.48466	0.19822	0.389	1.0	5993	1	-0.48466
RIOK1	4	0.0065837	0.0044752	0.168867	461	4	-0.86506	0.99342	0.99762	1.0	20358	0	-0.86506
SF3B1	4	0.006588	0.0044752	0.168867	462	4	-0.83248	0.99341	0.99762	1.0	20357	0	-0.83248
